KTPU0000001308,jd,kc,ie,lb,he
KTPU0000001309,ii,hi,hj,gj,jh
KTPU0000001310,rq,ro,qp,oo,op
KTPU0000001311,ko,jp,lq,kq,lp
KTPU0000001312,ka,ld,lc,kb,mb
KTPU0000001313,eq,ao,bq,bp,ap
KTPU0000001314,cd,cg,ee,df,ef
KTPU0000001315,ip,js,kr,fr,lr
KTPU0000001316,gh,gi,fj,hh,fi
KTPU0000001317,go,ho,gp,hn,in
KTPU0000001318,le,me,md,kf,lf
KTPU0000001319,kq,jr,ms,nr,ks
KTPU0000001320,re,pb,nd,ob,oc
KTPU0000001321,gq,hp,hq,fq,gp
KTPU0000001322,pg,oh,ph,qg,og
KTPU0000001323,fa,ab,ba,eb,gb
KTPU0000001324,np,qo,dd,dc,cd
KTPU0000001325,ca,ed,bb,bd,ac
KTPU0000001326,hp,hq,gq,gp,io
KTPU0000001327,ed,eb,de,he,gf
KTPU0000001328,dh,ei,fh,eh,fg
KTPU0000001329,mf,ne,oe,of,nd
KTPU0000001330,of,pf,og,nh,pg
KTPU0000001331,kb,lc,hd,kd,ic
KTPU0000001332,hn,in,fn,fm,im
KTPU0000001333,qq,rp,qr,so,rs
KTPU0000001334,qo,dq,cp,cq,dp
KTPU0000001335,gb,fc,fb,ed,gd
KTPU0000001336,ah,ai,de,bg,bh
KTPU0000001337,gf,hg,if,fg,fh
KTPU0000001338,gj,hl,fk,hk,fl
KTPU0000001339,jr,kq,lr,is,kr
KTPU0000001340,dk,em,fl,cl,el
KTPU0000001341,le,kc,ld,kf,md
KTPU0000001342,dd,pd,dc,cd,qd
KTPU0000001343,sd,oa,sf,ob,pa
KTPU0000001344,of,pg,pe,qg,nd
KTPU0000001345,jj,kj,ih,ki,ii
KTPU0000001346,rb,oa,od,ma,rd
KTPU0000001347,le,ke,ld,md,kf
KTPU0000001348,ql,om,on,pm,pl
KTPU0000001349,nl,mm,ok,lm,ml
KTPU0000001350,fp,go,eo,fn,ep
KTPU0000001351,ls,ao,sp,aq,es
KTPU0000001352,nd,pf,oe,of,od
KTPU0000001353,dl,fm,ek,en,em
KTPU0000001354,ll,km,kk,kl,jm
KTPU0000001355,rl,oi,oh,nj,qm
KTPU0000001356,pd,dp,dd,pp,pe
KTPU0000001357,go,fp,fq,gr,fo
KTPU0000001358,pk,qj,pm,ol,on
KTPU0000001359,oo,on,no,qo,qn
KTPU0000001360,bb,ac,ae,bd,fe
KTPU0000001361,ci,ei,dj,di,ch
KTPU0000001362,mq,jr,kq,lr,gp
KTPU0000001363,bg,bf,ah,ag,cf
KTPU0000001364,kl,nk,ok,ml,lm
KTPU0000001365,pk,ol,nm,ok,qj
KTPU0000001366,hk,jj,ik,ij,kj
KTPU0000001367,md,kd,le,lc,ld
KTPU0000001368,oi,ph,qg,qh,oj
KTPU0000001369,oj,nl,nk,ok,mm
KTPU0000001370,jf,ke,kd,je,ig
KTPU0000001371,gr,hq,gq,pq,dq
KTPU0000001372,ba,ac,bb,ab,ca
KTPU0000001373,lh,mf,kf,le,mg
KTPU0000001374,ni,ok,nl,ll,mm
KTPU0000001375,fb,ah,de,bg,aj
KTPU0000001376,ne,me,nf,mf,mg
KTPU0000001377,lg,kh,ke,mf,jf
KTPU0000001378,de,ed,bg,cf,bf
KTPU0000001379,dl,ek,dk,fj,ej
KTPU0000001380,fl,hl,gk,fk,gm
KTPU0000001381,ja,ka,lb,ib,la
KTPU0000001382,dj,ej,ei,dk,ck
KTPU0000001383,if,jg,kh,lg,le
KTPU0000001384,cj,bj,ci,cn,di
KTPU0000001385,am,bp,bq,bn,es
KTPU0000001386,kg,jh,ki,ji,ii
KTPU0000001387,rk,ri,rj,rh,sj
KTPU0000001388,fi,ej,gi,gh,fh
KTPU0000001389,ep,fq,dp,dq,gq
KTPU0000001390,jo,kn,jn,io,ip
KTPU0000001391,lb,lc,mc,gc,fc
KTPU0000001392,ep,fq,gq,er,fr
KTPU0000001393,qc,md,pc,qd,ob
KTPU0000001394,nm,nl,mn,ok,ol
KTPU0000001395,qs,rr,rs,sp,rq
KTPU0000001396,ga,hb,ia,gc,fb
KTPU0000001397,le,md,lc,kd,nc
KTPU0000001398,om,pl,qk,rk,ql
KTPU0000001399,qd,qg,pd,pe,pf
KTPU0000001400,gd,ic,fe,hc,df
KTPU0000001401,bm,cl,bn,cm,dn
KTPU0000001402,ro,qp,so,rs,rp
KTPU0000001403,hr,iq,es,ao,bp
KTPU0000001404,in,jm,kl,hk,hl
KTPU0000001405,rd,nd,qd,pc,qc
KTPU0000001406,me,nd,lf,md,ne
KTPU0000001407,sd,qj,oa,pc,sf
KTPU0000001408,dp,cp,dq,cq,eq
KTPU0000001409,gl,gn,en,fm,hn
KTPU0000001410,ig,jf,hh,ij,hg
KTPU0000001411,pf,od,qe,oe,pd
KTPU0000001412,ce,dg,cc,ch,db
KTPU0000001413,cn,dn,cm,en,bn
KTPU0000001414,ea,db,fb,ga,ec
KTPU0000001415,do,ep,en,eo,eq
KTPU0000001416,ic,kb,id,hd,jc
KTPU0000001417,gf,fg,fh,gg,eh
KTPU0000001418,kc,lb,jd,id,lc
KTPU0000001419,lk,mk,mj,nj,mi
KTPU0000001420,gd,de,fe,fi,eh
KTPU0000001421,gf,he,ge,if,id
KTPU0000001422,oa,ps,pa,sd,se
KTPU0000001423,np,ro,qp,rp,qq
KTPU0000001424,gi,ei,gj,fh,hh
KTPU0000001425,mp,lo,mq,jn,km
KTPU0000001426,ec,kb,ge,fb,ga
KTPU0000001427,af,ai,be,ak,bk
KTPU0000001428,kh,lh,ki,ji,mg
KTPU0000001429,qr,rs,qp,ro,rq
KTPU0000001430,sk,rl,sj,ri,sh
KTPU0000001431,qd,pc,nc,de,qc
KTPU0000001432,gd,he,id,je,ie
KTPU0000001433,mi,lg,kh,nh,mf
KTPU0000001434,lg,kh,mf,ki,lh
KTPU0000001435,il,im,hm,jl,jk
KTPU0000001436,lq,ip,kr,kq,hq
KTPU0000001437,dn,bl,bm,ck,dj
KTPU0000001438,ce,ef,df,dg,ee
KTPU0000001439,rl,qm,qk,pl,rj
KTPU0000001440,pi,qh,rg,rh,pj
KTPU0000001441,hi,gj,ii,fk,jh
KTPU0000001442,hr,gr,is,ip,hq
KTPU0000001443,gn,hm,fo,io,fn
KTPU0000001444,hr,is,jr,ir,gq
KTPU0000001445,mj,ni,li,nk,oh
KTPU0000001446,gj,el,dj,fk,gk
KTPU0000001447,gb,ga,fb,ha,hf
KTPU0000001448,rs,sr,sl,so,rm
KTPU0000001449,jl,hl,im,kl,jm
KTPU0000001450,kl,ko,ln,lk,mn
KTPU0000001451,qd,de,pc,qc,pf
KTPU0000001452,es,ak,ds,al,ah
KTPU0000001453,rr,qr,rp,qp,rq
KTPU0000001454,mq,np,lr,nq,mp
KTPU0000001455,oe,se,sd,of,oa
KTPU0000001456,ig,hf,gg,gf,hh
KTPU0000001457,el,cl,ck,bm,dm
KTPU0000001458,im,jl,kk,kl,il
KTPU0000001459,lh,ki,li,mh,jj
KTPU0000001460,pf,pg,oc,qc,pc
KTPU0000001461,dq,cq,cp,dr,eq
KTPU0000001462,of,ng,og,ne,mh
KTPU0000001463,bn,cm,bo,dl,fr
KTPU0000001464,gb,hd,fc,hf,fe
KTPU0000001465,rb,or,qb,sd,rc
KTPU0000001466,ei,dj,gi,di,fh
KTPU0000001467,rl,qm,rk,sk,nk
KTPU0000001468,jg,ih,jh,ii,ki
KTPU0000001469,sp,pp,rq,qr,rp
KTPU0000001470,pj,nh,mh,ng,ok
KTPU0000001471,gp,eo,ep,gq,fo
KTPU0000001472,bd,ae,ad,cc,bc
KTPU0000001473,mb,lb,lc,ld,ma
KTPU0000001474,hj,fh,ei,fi,dj
KTPU0000001475,no,nn,mn,nm,mo
KTPU0000001476,fe,eh,fd,fg,ee
KTPU0000001477,jq,ir,kp,jp,ko
KTPU0000001478,fl,fj,ej,fi,gk
KTPU0000001479,mf,ki,lf,kg,kh
KTPU0000001480,mo,or,nn,pq,lp
KTPU0000001481,qo,sl,sq,rn,rr
KTPU0000001482,nb,ne,ob,pf,rd
KTPU0000001483,cl,bm,cm,dk,bl
KTPU0000001484,ro,pp,qo,rn,oq
KTPU0000001485,lb,kb,la,ka,ma
KTPU0000001486,pq,pd,pp,qd,qp
KTPU0000001487,ob,pb,se,re,qb
KTPU0000001488,lb,ja,kb,ka,ib
KTPU0000001489,md,nd,me,oc,pe
KTPU0000001490,ga,ia,fb,hb,ib
KTPU0000001491,lh,mg,mh,ng,li
KTPU0000001492,dq,dr,cp,dp,dm
KTPU0000001493,fn,gm,el,fp,eo
KTPU0000001494,hp,gq,hq,ip,gr
KTPU0000001495,kp,mq,nq,jq,np
KTPU0000001496,le,md,kf,me,ld
KTPU0000001497,cg,de,fe,ed,hc
KTPU0000001498,pf,oa,pg,ma,pa
KTPU0000001499,nd,me,ld,mc,mb
KTPU0000001500,qk,pl,pm,om,rl
KTPU0000001501,hm,jl,il,jk,gh
KTPU0000001502,sn,rq,sq,ro,rp
KTPU0000001503,nk,oj,ok,pj,pi
KTPU0000001504,jl,im,il,hn,jk
KTPU0000001505,si,nb,pa,se,pe
KTPU0000001506,jg,kf,if,je,hh
KTPU0000001507,dp,dq,cp,cq,fq
KTPU0000001508,dn,cl,cm,dl,do
KTPU0000001509,ib,id,hc,he,gd
KTPU0000001510,id,ie,he,kd,je
KTPU0000001511,ed,de,ee,fd,df
KTPU0000001512,bc,ad,bf,ag,ci
KTPU0000001513,jr,ir,jq,kq,hq
KTPU0000001514,mi,lg,kf,mf,jg
KTPU0000001515,mg,nf,lh,mf,oe
KTPU0000001516,gb,fc,fb,ec,ed
KTPU0000001517,dj,ei,ck,ej,di
KTPU0000001518,op,oq,po,rp,ro
KTPU0000001519,fl,gk,hj,gj,hm
KTPU0000001520,fq,gp,eo,ep,fo
KTPU0000001521,fb,gd,fd,gc,fe
KTPU0000001522,ff,ge,gh,ef,eg
KTPU0000001523,rh,ri,rj,qj,sh
KTPU0000001524,eb,fd,de,ed,fc
KTPU0000001525,gn,ho,in,fo,hm
KTPU0000001526,lh,mg,nf,mf,of
KTPU0000001527,iq,jp,hq,hr,ip
KTPU0000001528,ce,bf,de,ed,cf
KTPU0000001529,ei,fj,dj,ek,cg
KTPU0000001530,si,sk,sl,rj,sh
KTPU0000001531,nn,mn,np,lo,mo
KTPU0000001532,gf,gg,fh,fg,he
KTPU0000001533,sl,rm,sj,so,sp
KTPU0000001534,gi,hh,ij,hj,ii
KTPU0000001535,el,hn,dm,go,dl
KTPU0000001536,go,ho,gp,hn,in
KTPU0000001537,sk,rj,pl,sj,rk
KTPU0000001538,ho,in,ir,gp,lq
KTPU0000001539,ea,db,fb,ga,ba
KTPU0000001540,gf,hf,ff,gg,fg
KTPU0000001541,pj,nj,ok,pi,oj
KTPU0000001542,ip,kr,jo,lq,jp
KTPU0000001543,ri,qj,pk,rh,qi
KTPU0000001544,nn,pn,qm,po,mo
KTPU0000001545,jl,jg,im,ih,hj
KTPU0000001546,mg,nf,oe,og,nh
KTPU0000001547,rk,ql,qj,ri,sj
KTPU0000001548,mp,no,mo,lq,nn
KTPU0000001549,sk,sj,si,sm,rj
KTPU0000001550,qi,rh,ri,qj,pj
KTPU0000001551,qs,rs,sm,sp,ss
KTPU0000001552,pj,ol,pk,qj,ok
KTPU0000001553,go,fp,gp,fq,ho
KTPU0000001554,ic,hd,gd,gb,fe
KTPU0000001555,eq,er,dr,dq,cr
KTPU0000001556,nh,oh,og,pg,pf
KTPU0000001557,kr,lq,lr,iq,mq
KTPU0000001558,po,qp,qo,np,qr
KTPU0000001559,cm,dm,cn,cp,ep
KTPU0000001560,bg,cf,de,ah,bf
KTPU0000001561,hb,gc,gb,jb,ia
KTPU0000001562,ne,mf,of,ng,od
KTPU0000001563,em,fl,gl,fm,dk
KTPU0000001564,em,fl,fm,gl,gk
KTPU0000001565,ad,bd,bc,cc,ae
KTPU0000001566,qh,qg,qi,rh,rg
KTPU0000001567,po,op,ps,qr,mn
KTPU0000001568,mg,nf,me,oe,lf
KTPU0000001569,lh,lj,ki,mi,kh
KTPU0000001570,ci,dh,bj,ck,bk
KTPU0000001571,ko,kq,ip,jo,jr
KTPU0000001572,kr,lq,ls,mr,jr
KTPU0000001573,jd,id,jc,mf,ie
KTPU0000001574,ml,mj,mk,mi,ni
KTPU0000001575,el,dk,dm,cl,ej
KTPU0000001576,qr,pr,ps,oq,os
KTPU0000001577,lf,me,kg,mg,nf
KTPU0000001578,pf,ng,pe,of,og
KTPU0000001579,ng,of,ne,me,og
KTPU0000001580,jn,km,io,jm,kl
KTPU0000001581,mr,kq,nq,jr,kp
KTPU0000001582,la,ka,kb,na,oa
KTPU0000001583,pc,qd,qc,de,nc
KTPU0000001584,bp,bq,br,cq,dr
KTPU0000001585,in,jm,jn,ho,ko
KTPU0000001586,ij,gi,hh,jh,ii
KTPU0000001587,nc,pc,qc,pf,oc
KTPU0000001588,ig,if,je,jf,kf
KTPU0000001589,pf,rg,og,qh,pi
KTPU0000001590,lh,ok,mg,pj,oh
KTPU0000001591,df,cg,cf,cc,ck
KTPU0000001592,na,oa,sd,se,pg
KTPU0000001593,lr,kr,qq,ir,jq
KTPU0000001594,sm,sp,sk,sl,rn
KTPU0000001595,po,qm,qn,qo,nm
KTPU0000001596,ng,oh,mh,ni,og
KTPU0000001597,kp,kr,lq,jq,kq
KTPU0000001598,pn,ro,oo,sn,po
KTPU0000001599,hs,gr,hr,ir,js
KTPU0000001600,nj,oi,ni,ph,pk
KTPU0000001601,me,mf,ne,nd,lf
KTPU0000001602,cg,ch,ff,dh,dg
KTPU0000001603,sj,sh,rh,si,sg
KTPU0000001604,ek,fj,hl,gl,dl
KTPU0000001605,kn,jo,ko,jp,ip
KTPU0000001606,df,cg,cf,cj,pp
KTPU0000001607,md,oc,nd,ob,pb
KTPU0000001608,mg,mi,nh,lh,lj
KTPU0000001609,oo,np,pr,qq,mq
KTPU0000001610,co,cj,bo,eq,cr
KTPU0000001611,qn,po,rp,qp,qq
KTPU0000001612,np,mq,nq,no,mp
KTPU0000001613,qk,ql,rj,qq,pl
KTPU0000001614,ce,ee,ef,df,fd
KTPU0000001615,pg,oh,of,qg,ng
KTPU0000001616,md,nc,nd,od,ne
KTPU0000001617,jq,fo,kp,ir,jr
KTPU0000001618,jg,ih,hi,gj,gi
KTPU0000001619,lm,lk,ll,kl,mj
KTPU0000001620,mo,nn,om,pr,pn
KTPU0000001621,bp,bn,ds,bo,er
KTPU0000001622,ni,oj,mj,mk,nk
KTPU0000001623,on,pl,om,po,rn
KTPU0000001624,pp,pq,dd,dc,cd
KTPU0000001625,in,ho,jo,hn,ip
KTPU0000001626,lc,kd,nf,oe,md
KTPU0000001627,sk,si,ri,sj,rj
KTPU0000001628,di,bi,ch,eh,cj
KTPU0000001629,pk,qj,pj,qi,qk
KTPU0000001630,dn,fn,dm,em,eo
KTPU0000001631,qh,rg,qg,ph,og
KTPU0000001632,nj,oh,oi,ni,mg
KTPU0000001633,ii,ih,gh,hg,hi
KTPU0000001634,si,sj,rj,sk,rk
KTPU0000001635,oh,ni,ph,pg,of
KTPU0000001636,ri,qj,pk,rh,rj
KTPU0000001637,ih,jh,hi,jj,ii
KTPU0000001638,nb,la,mc,ld,lc
KTPU0000001639,nd,oe,nc,oc,qd
KTPU0000001640,dc,cc,bd,eb,db
KTPU0000001641,nj,ni,mk,mh,oi
KTPU0000001642,qm,pf,qn,qh,rm
KTPU0000001643,fo,jp,jo,gn,dl
KTPU0000001644,so,sm,sl,sp,rp
KTPU0000001645,sp,so,rp,sn,rr
KTPU0000001646,go,fm,en,do,fp
KTPU0000001647,dn,fn,fo,em,eo
KTPU0000001648,oj,nk,mi,nh,ok
KTPU0000001649,dm,dn,ep,eo,fp
KTPU0000001650,pr,qq,oo,oq,np
KTPU0000001651,gm,fn,go,hn,fo
KTPU0000001652,bj,dh,ci,eh,eg
KTPU0000001653,lb,mc,nb,ld,kb
KTPU0000001654,pc,nd,oc,qd,qc
KTPU0000001655,oo,pn,np,on,qo
KTPU0000001656,jm,jn,km,in,io
KTPU0000001657,kh,lg,oj,ji,nk
KTPU0000001658,ee,fe,ec,df,ef
KTPU0000001659,kp,ho,lo,kr,lq
KTPU0000001660,co,dn,cp,dp,em
KTPU0000001661,ac,ab,ba,ad,bb
KTPU0000001662,mj,ll,lk,kl,kj
KTPU0000001663,io,hp,gq,fo,fp
KTPU0000001664,ke,ld,me,lf,kf
KTPU0000001665,sn,ro,qp,sp,rq
KTPU0000001666,nj,kj,li,mk,mh
KTPU0000001667,go,en,eo,fm,fo
KTPU0000001668,aj,bi,dk,bm,cl
KTPU0000001669,nq,np,op,mq,lo
KTPU0000001670,cb,fb,ec,eb,bc
KTPU0000001671,ii,hi,ih,hj,jh
KTPU0000001672,fi,gh,ik,gj,hl
KTPU0000001673,ke,jf,kf,le,ld
KTPU0000001674,co,dp,cp,dq,ep
KTPU0000001675,ok,pi,oj,pl,pj
KTPU0000001676,pe,ne,of,pg,od
KTPU0000001677,cp,dp,dq,co,ep
KTPU0000001678,dh,bj,ci,cg,cc
KTPU0000001679,dn,bn,cn,cm,co
KTPU0000001680,fg,ei,gi,gh,fh
KTPU0000001681,ld,lc,mc,ke,lb
KTPU0000001682,eh,cj,di,dj,eg
KTPU0000001683,nc,oc,ed,qd,qc
KTPU0000001684,ap,es,cs,ds,aq
KTPU0000001685,ip,hq,iq,jp,jo
KTPU0000001686,ce,dd,dc,bf,eb
KTPU0000001687,hq,lq,jo,ip,fq
KTPU0000001688,hn,go,im,io,hm
KTPU0000001689,gd,ge,hd,gg,he
KTPU0000001690,si,sh,rj,sp,qh
KTPU0000001691,ce,bg,bf,eg,ah
KTPU0000001692,bk,cj,di,ck,bf
KTPU0000001693,eh,fe,fg,ef,ff
KTPU0000001694,rm,sl,ql,rk,qn
KTPU0000001695,qq,qo,pp,pr,rp
KTPU0000001696,hd,jb,ic,hb,ge
KTPU0000001697,fr,do,eo,er,fo
KTPU0000001698,lc,jb,mb,ka,la
KTPU0000001699,ld,lc,mc,me,nd
KTPU0000001700,lm,mo,kn,nn,jo
KTPU0000001701,pf,pd,pc,qd,oc
KTPU0000001702,si,sl,rj,sn,sm
KTPU0000001703,ol,nm,pm,ok,ql
KTPU0000001704,pg,oh,of,ng,ni
KTPU0000001705,pn,qm,oo,rn,ro
KTPU0000001706,je,jg,ie,kd,kf
KTPU0000001707,qf,qg,pg,rh,qi
KTPU0000001708,nf,mg,oh,ni,ne
KTPU0000001709,go,ho,gn,fo,eo
KTPU0000001710,dl,ej,ek,dj,dk
KTPU0000001711,mq,np,nq,mr,lr
KTPU0000001712,hp,gq,fo,gn,ep
KTPU0000001713,ib,ja,lb,mb,ma
KTPU0000001714,gr,fq,eq,er,dq
KTPU0000001715,fq,pd,qk,qd,qo
KTPU0000001716,kc,lc,jc,fc,cf
KTPU0000001717,rp,qq,lq,kq,qn
KTPU0000001718,jf,ke,jg,kf,ig
KTPU0000001719,dm,en,fm,gl,el
KTPU0000001720,sj,sn,rk,si,rj
KTPU0000001721,pe,pf,qe,rf,ob
KTPU0000001722,bb,ac,db,cg,bh
KTPU0000001723,gn,il,hl,hm,jo
KTPU0000001724,fn,en,fm,eo,gm
KTPU0000001725,dr,dp,dq,qn,eo
KTPU0000001726,gb,fc,ed,hb,gc
KTPU0000001727,mk,lk,kl,ll,kj
KTPU0000001728,rp,qo,oo,ro,pn
KTPU0000001729,kr,mr,mp,lq,ls
KTPU0000001730,hd,ge,ji,ic,jb
KTPU0000001731,pf,og,od,oe,ne
KTPU0000001732,pi,pl,oj,ql,rk
KTPU0000001733,db,ea,dd,gb,ce
KTPU0000001734,nd,me,oe,nc,lb
KTPU0000001735,gl,fm,hl,ik,fj
KTPU0000001736,oc,nc,nd,md,of
KTPU0000001737,ql,qq,qk,mq,qm
KTPU0000001738,mp,mq,no,np,oq
KTPU0000001739,sk,sj,rk,ql,rj
KTPU0000001740,ff,ge,ef,fe,dg
KTPU0000001741,hd,ge,gf,he,gd
KTPU0000001742,hf,gg,hh,ig,if
KTPU0000001743,mk,nl,ok,ll,nj
KTPU0000001744,gq,nq,qq,qn,jq
KTPU0000001745,gm,gl,hl,hk,fm
KTPU0000001746,bp,dr,cq,cr,bq
KTPU0000001747,ob,rh,sg,pb,re
KTPU0000001748,on,no,oo,qn,pn
KTPU0000001749,bc,ad,ci,ei,bj
KTPU0000001750,eg,be,bg,ah,ff
KTPU0000001751,qj,ph,qi,oh,qg
KTPU0000001752,hg,hh,if,gh,ih
KTPU0000001753,ng,mh,ni,oh,of
KTPU0000001754,qc,oa,ob,pb,qb
KTPU0000001755,lh,ki,lj,lk,mj
KTPU0000001756,ol,ok,pj,ql,pm
KTPU0000001757,gg,eh,gf,fg,hf
KTPU0000001758,ck,cl,dj,dl,ek
KTPU0000001759,rm,pn,oo,pl,on
KTPU0000001760,ne,nf,oe,og,od
KTPU0000001761,ea,ec,fb,db,dd
KTPU0000001762,ip,kr,jr,hq,ir
KTPU0000001763,dc,pd,dd,cd,dp
KTPU0000001764,hi,hj,jj,ki,ii
KTPU0000001765,oe,pf,od,me,oc
KTPU0000001766,ng,mg,nf,mh,of
KTPU0000001767,ip,gr,hq,fr,ir
KTPU0000001768,dp,pc,pd,qd,pe
KTPU0000001769,kp,kq,lp,lo,jq
KTPU0000001770,jm,km,ll,ik,jn
KTPU0000001771,oi,mk,mi,nj,lj
KTPU0000001772,nl,ll,ok,mm,no
KTPU0000001773,sk,sm,so,rl,rn
KTPU0000001774,ke,jf,mg,ld,kd
KTPU0000001775,ja,ld,ma,ia,na
KTPU0000001776,lc,lb,gc,mb,md
KTPU0000001777,pn,qo,qn,oo,on
KTPU0000001778,de,di,cf,bg,cg
KTPU0000001779,io,jo,jn,in,kn
KTPU0000001780,cs,bp,an,er,bn
KTPU0000001781,nd,od,qd,qc,pc
KTPU0000001782,io,jn,hl,in,gm
KTPU0000001783,kg,lf,he,gf,hd
KTPU0000001784,qc,pc,qd,pb,re
KTPU0000001785,gm,fn,hn,go,eo
KTPU0000001786,qo,rn,pn,oo,sm
KTPU0000001787,ep,dp,eq,cq,cp
KTPU0000001788,rr,rq,nq,op,qs
KTPU0000001789,ok,qi,pj,rk,qj
KTPU0000001790,bb,db,eb,gb,cg
KTPU0000001791,ie,jb,ib,jd,hc
KTPU0000001792,fe,hf,gg,gd,fg
KTPU0000001793,fq,fp,eq,gq,gp
KTPU0000001794,hn,gn,im,hm,go
KTPU0000001795,op,on,no,po,pm
KTPU0000001796,rr,rq,qr,sq,so
KTPU0000001797,jn,km,in,kn,jo
KTPU0000001798,md,ne,pf,nd,mf
KTPU0000001799,is,hr,ir,hs,js
KTPU0000001800,im,hn,io,ho,jn
KTPU0000001801,oq,pp,op,nr,rp
KTPU0000001802,er,eq,fp,hq,hr
KTPU0000001803,mp,no,mo,nn,lo
KTPU0000001804,ii,hi,hj,gj,jh
KTPU0000001805,hb,gc,gd,fd,hc
KTPU0000001806,rj,sm,sn,qk,qg
KTPU0000001807,nb,ob,pc,oc,qc
KTPU0000001808,jl,im,hl,in,gm
KTPU0000001809,fi,fj,ek,gh,gi
KTPU0000001810,pj,qi,qh,pi,qj
KTPU0000001811,bb,dc,bc,cd,be
KTPU0000001812,cd,be,de,ec,df
KTPU0000001813,cf,hf,ie,jd,he
KTPU0000001814,ro,rn,sn,qo,rq
KTPU0000001815,na,mc,re,mb,se
KTPU0000001816,ps,sd,sf,sc,pb
KTPU0000001817,nd,me,of,ng,nf
KTPU0000001818,ph,oi,pg,of,oh
KTPU0000001819,sl,sj,sm,rm,si
KTPU0000001820,lr,mq,mp,lq,np
KTPU0000001821,kk,lj,kj,jl,mk
KTPU0000001822,di,cj,cn,do,ci
KTPU0000001823,nj,nk,ll,mk,lj
KTPU0000001824,jc,lg,id,mf,if
KTPU0000001825,rk,ql,pk,qj,ri
KTPU0000001826,lb,lc,ka,kd,mb
KTPU0000001827,if,kc,je,kd,kb
KTPU0000001828,nf,mg,me,lf,lh
KTPU0000001829,pp,qo,qn,fp,fq
KTPU0000001830,jm,im,jl,kl,hn
KTPU0000001831,qk,pl,qi,ri,pj
KTPU0000001832,nn,oo,no,mo,lp
KTPU0000001833,bl,aj,am,al,dl
KTPU0000001834,lb,ib,kb,lc,ja
KTPU0000001835,ph,pg,oa,na,rc
KTPU0000001836,kc,lb,ka,jb,jd
KTPU0000001837,jo,gn,io,eo,fo
KTPU0000001838,sk,sl,rl,qm,rm
KTPU0000001839,ph,pf,qg,ob,oc
KTPU0000001840,iq,ip,hq,jq,jp
KTPU0000001841,lq,iq,kr,jp,jq
KTPU0000001842,jl,km,ln,kk,mm
KTPU0000001843,go,fo,fp,gr,eq
KTPU0000001844,ka,jb,ha,la,ja
KTPU0000001845,fi,hh,gh,fh,gi
KTPU0000001846,jm,kn,jo,in,ip
KTPU0000001847,si,rj,sh,rh,ri
KTPU0000001848,jb,ic,hd,kc,jc
KTPU0000001849,nf,of,ng,mh,ne
KTPU0000001850,np,oo,mp,op,mq
KTPU0000001851,np,oo,po,no,op
KTPU0000001852,hk,hl,gl,gm,ik
KTPU0000001853,hm,il,jn,gk,jm
KTPU0000001854,ce,dd,de,cf,bf
KTPU0000001855,nm,no,mp,on,mn
KTPU0000001856,fc,ec,cc,gb,fd
KTPU0000001857,oa,na,sd,ob,sc
KTPU0000001858,nd,oe,oc,nf,md
KTPU0000001859,jk,kj,jl,il,im
KTPU0000001860,hs,jq,ir,hr,iq
KTPU0000001861,ip,kn,ko,jo,jp
KTPU0000001862,kb,nb,lb,la,mc
KTPU0000001863,rh,ri,qj,si,qh
KTPU0000001864,qn,po,sq,rr,rq
KTPU0000001865,es,ao,er,al,ds
KTPU0000001866,ig,if,je,jf,ih
KTPU0000001867,ro,sn,rq,qp,qr
KTPU0000001868,bg,bf,ah,ag,cf
KTPU0000001869,do,dn,co,cn,en
KTPU0000001870,gl,hk,gk,fm,fl
KTPU0000001871,mm,ml,ln,lm,nn
KTPU0000001872,si,rh,sl,sj,sh
KTPU0000001873,en,dl,dm,ek,fm
KTPU0000001874,oj,mi,pi,nk,pj
KTPU0000001875,hm,il,im,gn,hn
KTPU0000001876,nq,mr,op,on,no
KTPU0000001877,nq,np,oo,op,mq
KTPU0000001878,nj,oj,oi,pi,nk
KTPU0000001879,pe,qf,pf,pg,of
KTPU0000001880,ke,kf,pp,pq,jf
KTPU0000001881,rs,sr,qs,rr,rq
KTPU0000001882,pn,no,pm,on,oo
KTPU0000001883,gp,ap,an,gr,aq
KTPU0000001884,co,do,en,er,dr
KTPU0000001885,oa,pa,na,qa,ma
KTPU0000001886,pq,pp,pf,og,qp
KTPU0000001887,fi,fj,gi,ej,gh
KTPU0000001888,fo,gn,em,dn,fl
KTPU0000001889,oj,pk,ql,ol,pi
KTPU0000001890,pj,qi,ok,qk,rj
KTPU0000001891,cc,db,bd,ed,fc
KTPU0000001892,oe,ne,ja,od,pe
KTPU0000001893,bc,ce,bf,ad,cb
KTPU0000001894,ph,of,og,qh,pg
KTPU0000001895,pd,dp,dd,pp,pe
KTPU0000001896,im,kl,in,jm,hm
KTPU0000001897,af,ah,be,bh,bi
KTPU0000001898,gp,fp,fq,go,ho
KTPU0000001899,gj,gi,fj,fk,hj
KTPU0000001900,sf,se,pb,ob,rb
KTPU0000001901,pl,pk,qk,qj,rj
KTPU0000001902,bm,cm,dm,am,bl
KTPU0000001903,gl,gj,fk,hk,ej
KTPU0000001904,pc,oe,oc,pb,od
KTPU0000001905,dn,bl,bm,cn,dm
KTPU0000001906,op,rq,qr,sp,po
KTPU0000001907,pe,pf,nc,oc,pc
KTPU0000001908,dl,ek,dk,ej,cm
